t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,label
0.9115095139,0.6431463361,0.3360323906,0.2174667418,0.1746674329,0.0757663399,0.04222093523,0.0549450554,0.04337767512,0.04626952112,0.05957200751,0.04048582911,0.04800462723,0.05147483945,0.02371312864,0.05436668545,0.03238866478,0.03701561689,0.04742625728,0.0289184507,0.04337767512,0,0.03065355681,0.01677270047,0.007518797182,0.01619433239,0.003470214084,0.02834008075,0.0537883155,0.03007518873,0.0757663399,0.07056102157,0.09022556245,0.09543088824,0.0757663399,0.08212839812,0.09890110046,0.0815500319,0.07807981223,0.04800462723,0.06535569578,0.06130711362,0.06304222345,0.06940428168,0.05552342534,0.08270676434,0.07345286012,0.06882590801,0.08097165823,0.0699826479,0.08386350423,0.08791209012,0.1035280526,0.09947946668,0.07981491834,0.1185656413,0.1584731042,0.1868131906,0.205320999,0.2411798686,0.2313476056,0.2423366159,0.2469635606,0.1897050291,0.1584731042,0.1237709671,0.07229612768,0.09138230234,0.0815500319,0.0699826479,0.07807981223,0.07518796623,0.08097165823,0.08675535023,0.06419895589,0.07403123379,0.226720646,0.4696356356,0.6552920938,1,0.5396182537,0.2423366159,0.2637362778,0.1792943925,0.07403123379,0.08328513801,0.06188548356,0.07923655212,0.08849045634,0.07229612768,0.06651243567,0.05668016151,0.06593406945,0.06882590801,0.07171775401,0.05263157934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.5558139682,0.423720926,0.2776744068,0.2167441845,0.1646511555,0.1269767433,0.109302327,0.1083720922,0.08046511561,0.09255813807,0.08790697902,0.08930232376,0.08558139205,0.07348836958,0.07534883916,0.07069767267,0.07581395656,0.07534883916,0.08790697902,0.07999999821,0.06558139622,0.08697674423,0.07906977087,0.08558139205,0.08558139205,0.08883720636,0.09023255855,0.09395349026,0.1037209332,0.1032558158,0.08883720636,0.1000000015,0.09813953191,0.1046511605,0.09348837286,0.07906977087,0.07302325219,0.08325581253,0.08232557774,0.07534883916,0.08558139205,0.07441860437,0.07441860437,0.07395348698,0.07162790745,0.06604651362,0.05023255944,0.05813953653,0.05488372222,0.0474418588,0.04651162773,0.04511627927,0.0516279079,0.05674418435,0.05116279051,0.05674418435,0.06697674096,0.07441860437,0.07023255527,0.07302325219,0.06418604404,0.0767441839,0.07813953608,0.08604650944,0.06558139622,0.07069767267,0.07116279006,0.05813953653,0.06418604404,0.05999999866,0.0627906993,0.06651163101,0.06651163101,0.05534883589,0.05906976759,0.04790697619,0.06139534712,0.05348837376,0.05302325636,0.05255813897,0.05720930174,0.04790697619,0.05023255944,0.04651162773,0.0474418588,0.03999999911,0.04325581342,0.0404651165,0.04883721098,0.03860465065,0.04837209359,0.04604651034,0.03953488544,0.03813953325,0.03116279095,0.04465116188,0.04325581342,0.04837209359,0.06046511605,0.06604651362,0.0516279079,0.05627907068,0.06883721054,0.06976744533,0.08372092992,0.07162790745,0.07116279006,0.06697674096,0.07023255527,0.07069767267,0.04604651034,0.03116279095,0.02279069833,0.03069767356,0.01953488402,0.02325581387,0.0120930234,0.0237209294,0.01627906971,0.01953488402,0.02232558094,0.02837209217,0.0237209294,0,0.06883721054,0.2330232561,0.5209302306,0.8116279244,0.8330232501,0.4595348835,0.3079069853,0.2172093093,0.1455813944,0.1027906984,0.07255814224,0.05674418435,0.05720930174,0.05116279051,0.04790697619,0.0409302339,0.04139534757,0.04232558236,0.04558139667,0.03302325681,0.03023255803,0.03581395373,0.03953488544,0.04186046496,0.03302325681,0.02604651079,0.03720930219,0.04232558236,0.03767441958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.3930857778,0.2509603202,0.2445582598,0.1427656859,0.06722150743,0.04673495516,0.05057618394,0.0236875806,0.03072983399,0.04865556955,0.015364917,0.04225352034,0.01664532721,0.02944942378,0.03137004003,0.02432778478,0.03137004003,0.02560819499,0.010243278,0.03969269991,0.0134443026,0.02688860521,0.03521126881,0.03329065442,0.03649167717,0.03393085673,0.05057618394,0.04225352034,0.06722150743,0.07682458311,0.08386683464,0.09603072703,0.06209987029,0.0864276588,0.08258643001,0.07682458311,0.07810499519,0.07874520123,0.08194622397,0.09667093307,0.08194622397,0.06658130884,0.06978233159,0.07618437707,0.07426376641,0.06786171347,0.07746478915,0.07234314829,0.0659411028,0.06786171347,0.05825864151,0.06658130884,0.06081946194,0.07938539982,0.07362356037,0.08194622397,0.1357234269,0.1555697769,0.1939820796,0.240076825,0.2247119099,0.2490396947,0.2215108871,0.1638924479,0.1773367524,0.116517283,0.07554417104,0.04033290595,0.05249679834,0.05825864151,0.04481434077,0.04929577559,0.03969269991,0.05697823316,0.03008962795,0.0473751612,0.1869398206,0.4218949974,0.5979513526,0.9654289484,0.6152368784,0.3130601645,0.2311139554,0.18501921,0.04161331803,0.02112676017,0.02624839917,0.003841229249,0.0236875806,0.01792573556,0,0.02240717039,0.010243278,0.02176696621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8798342347,0.8825966716,0.5352209806,0.2451657504,0.1740331501,0.102209948,0.07527624071,0.07044199109,0.08218231797,0.07872927934,0.0959944725,0.1077348068,0.1077348068,0.1132596657,0.1291436404,0.1277624369,0.1319060773,0.1457182318,0.1470994502,0.170580104,0.2161602229,0.2258287221,0.2693370283,0.2582872808,0.2824585736,0.301795572,0.2990331352,0.2859115899,0.2776243091,0.2548342645,0.2382596731,0.1961326003,0.1429557949,0.1063535884,0.08356353641,0.08149171621,0.0614640899,0.06215469539,0.06629834324,0.05801105127,0.07320442051,0.07182320207,0.08425414562,0.09461326152,0.07872927934,0.08908839524,0.09668508172,0.1063535884,0.1008287296,0.1056629866,0.1042817682,0.09806630015,0.1091160253,0.09737569094,0.07458563894,0.09530387074,0.0918508321,0.08218231797,0.07803867757,0.07872927934,0.09530387074,0.07941988856,0.05732044205,0.051104974,0.05593922734,0.1015193388,0.1270718277,0.1740331501,0.183011055,0.1781767905,0.2444751412,0.2389502823,0.2575966716,0.2790055275,0.2120165676,0.1360497177,0.07734806836,0.051104974,0.0103591159,0.02209944837,0.03176795691,0.002762431046,0.002071823226,0,0.01174033154,0.02279005572,0.1160221025,0.2120165676,0.2092541456,0.5794199109,1,0.9102209806,0.6312154531,0.2900552452,0.1754143685,0.09806630015,0.05455801263,0.04972375557,0.05041436478,0.05179557949,0.06837016344,0.04903315008,0.06767956167,0.07389502972,0.06767956167,0.09737569094,0.09944751114,0.1229281798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9664679766,0.3904620111,0.243666172,0,0.1087928489,0.2078986615,0.2473919541,0.2861400843,0.2309985161,0.2839046121,0.2712369561,0.2734724283,0.3025335371,0.2682563365,0.3330849409,0.3137108684,0.3152011931,0.3725782335,0.3196721375,0.4016393423,0.3979135752,0.4068554342,0.4850968719,0.4731743634,0.5588673353,0.5663189292,0.6125186086,0.690760076,0.6766020656,0.7488822937,0.6929955482,0.6847988367,0.6594634652,0.5476900339,0.5625931621,0.4865871966,0.4284649789,0.4321907461,0.3293591738,0.3435171247,0.3032786846,0.3166915178,0.3546944857,0.2742175758,0.3479880691,0.2935916483,0.2921013534,0.351713866,0.2921013534,0.351713866,0.3159463406,0.2898658812,0.3338301182,0.2727272809,0.3196721375,0.3070044816,0.3107302487,0.3576751053,0.3084947765,0.3271237016,0.3092399538,0.2995529175,0.3323397934,0.2615499198,0.3174366653,0.2779433727,0.2995529175,0.3189269602,0.2794336677,0.4217585623,0.4269746542,0.4083457589,0.4731743634,0.4076005816,0.5268256068,0.4277198315,0.3554396331,0.4210134149,0.3286139965,0.3241430819,0.3107302487,0.2600596249,0.3308494687,0.2697466612,0.3144560456,0.3055141568,0.2630402446,0.3941877782,0.3725782335,0.4217585623,1,0.5812220573,0.2608047724,0.1251862943,0.1989567876,0.3129657209,0.3464977741,0.3889716864,0.331594646,0.3777943254,0.3703427613,0.3636363745,0.403129667,0.3777943254,0.4143069983,0.4225037396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.5963091254,0.1032295302,0.02768166177,0.1407151073,0.1332179904,0.1170703545,0.1557093412,0.1164936572,0.1632064581,0.1528258324,0.138985008,0.1851211041,0.1753171831,0.2047289461,0.1989619434,0.200115338,0.2572087646,0.200115338,0.1972318292,0.192618221,0.1799307913,0.2600922585,0.2266435921,0.2502883375,0.2600922585,0.2871972322,0.331603229,0.307381779,0.3840830326,0.3967704773,0.3385236561,0.4094578922,0.3725490272,0.3961937726,0.3465974629,0.3442906439,0.3350634277,0.2693195045,0.2635524869,0.258362174,0.2249134928,0.2272202969,0.2047289461,0.202422142,0.202422142,0.2076124549,0.2168396711,0.1776239872,0.1983852386,0.1758938879,0.148788929,0.1782006919,0.1580161452,0.1799307913,0.1626297534,0.1453287154,0.1412918121,0.1447520256,0.1782006919,0.1620530635,0.1355247945,0.1620530635,0.1228373721,0.1505190283,0.1620530635,0.1522491276,0.1787773967,0.1816609055,0.24394463,0.2791234255,0.248558253,0.2595155835,0.2329873145,0.2116493583,0.2422145307,0.1885813177,0.1793541014,0.1061130315,0.1095732376,0.1159169525,0.1136101484,0.1199538633,0.08477509022,0.1049596295,0.129181087,0.05940023065,0.06459054351,0.1568627506,0.6014994383,0.9405997396,0.7099192739,0.1280276775,0,0.09803921729,0.1251441687,0.1234140694,0.1257208735,0.1141868532,0.1222606674,0.1199538633,0.1009227186,0.1395617127,0.1107266471,0.1787773967,0.1378315985,0.1470588297,0.1562860459,0.1482122242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9901283383,0.5577492714,0.2892398834,0,0.2398815453,0.2527147233,0.1382033527,0.1006910205,0.06120434403,0.0750246793,0.07403751463,0.05231984332,0.09279368073,0.07996051013,0.1046396866,0.112537019,0.1076011881,0.146100685,0.1362290233,0.1678183675,0.1905231923,0.1984205395,0.2507403791,0.2576505542,0.3119447231,0.3603158891,0.3958539069,0.4965449274,0.5488647819,0.6456071138,0.7107601166,0.8075024486,0.920039475,0.9565646648,0.9664363265,1,0.8094767928,0.676209271,0.487660408,0.3563672304,0.249753207,0.146100685,0.1312931925,0.0730503425,0.07601184398,0.06614017487,0.03849950805,0.05923001096,0.03948667273,0.05528134108,0.06515301019,0.04146100581,0.06910167634,0.05133267492,0.06219150871,0.07008884847,0.04738400877,0.07107601315,0.05923001096,0.07601184398,0.07996051013,0.0542941764,0.07601184398,0.05725567788,0.06120434403,0.07008884847,0.04540967569,0.06712734699,0.04146100581,0.04442250729,0.04837117344,0.02369200438,0.0542941764,0.03455083817,0.04047384113,0.05034551024,0.02566633746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9177631736,0.8684210777,0.6513158083,0.6628289223,0.6554276347,0.6850329041,0.6702302694,0.6496710777,0.7541118264,0.7434210777,0.728618443,0.744243443,0.7590460777,0.8133223653,0.7886512876,0.8125,0.8273026347,0.7993420959,0.8355262876,0.8207237124,0.7886512876,0.822368443,0.7648026347,0.7952302694,0.728618443,0.7302631736,0.7014802694,0.6258223653,0.681743443,0.6291118264,0.6208881736,0.6266447306,0.5871710777,0.6381579041,0.6414473653,0.6225329041,0.6266447306,0.5904605389,0.6644737124,0.619243443,0.6225329041,0.6315789223,0.5592105389,0.6439144611,0.59375,0.5830591917,0.609375,0.5592105389,0.6134868264,0.5830591917,0.5773026347,0.6003289223,0.5460526347,0.5756579041,0.5740131736,0.6324012876,0.7121710777,0.6274670959,0.7162829041,0.7335526347,0.681743443,0.6422697306,0.578125,0.603618443,0.546875,0.5690789223,0.5115131736,0.4712170959,0.5148026347,0.5,0.4934210479,0.5065789223,0.4572368562,0.5361841917,0.4835526347,0.4695723653,0.5106908083,0.453125,0.4909539521,0.2294407934,0,0.5205591917,1,0.6118420959,0.484375,0.7902960777,0.8388158083,0.6291118264,0.6052631736,0.5970394611,0.5970394611,0.6241776347,0.587993443,0.6554276347,0.6455591917,0.6439144611,0.6866776347,0.6472039223,0.7113487124,0.6965460777,0.7220394611,0.7475329041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.9176639318,0.5289612412,0.386787951,0.3255146146,0.2288176119,0.1795117259,0.1378650069,0.1426519901,0.1187170893,0.1258975565,0.1421732903,0.1369076073,0.1474389732,0.1215892807,0.1148875058,0.1311632395,0.1096218303,0.1268549562,0.1316419393,0.1393011063,0.1536620408,0.1598851085,0.189564392,0.1862134933,0.2029679269,0.213020578,0.1986596435,0.2187649608,0.20775491,0.2178075612,0.2235519439,0.2168501616,0.2235519439,0.2192436606,0.2283389121,0.2307324111,0.2087123096,0.2283389121,0.2283389121,0.2369554788,0.2561033964,0.2465294451,0.2489229292,0.2436572462,0.2599329948,0.282910496,0.2704643309,0.2963140309,0.3025371134,0.3183341324,0.3259932995,0.282910496,0.2862613797,0.2470081449,0.2225945443,0.2091909945,0.2139779776,0.2106270939,0.1991383433,0.187170893,0.1991383433,0.1656294912,0.1230253726,0.2671134472,0.5519387126,0.9210148454,0.8712302446,0.4633796215,0.3049305975,0.2221158445,0.134992823,0.05696505681,0.03015797026,0.02106270939,0.01819052175,0.01579703204,0,0.005744375288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9772818089,0.8680749536,0.006775607821,0.02550817095,0.271422863,0.4846552312,0.4850538075,0.4754882455,0.4874452055,0.4890394509,0.4846552312,0.4902351499,0.5001992583,0.4942207932,0.4918294251,0.5017935634,0.4894380271,0.5081706047,0.5041849613,0.4918294251,0.5137504935,0.504583478,0.514547646,0.5097648501,0.5101634264,0.512953341,0.5085691214,0.4978078902,0.4770824909,0.4559585452,0.4440015852,0.4172977209,0.4109206796,0.3905938566,0.3694699109,0.3686727881,0.3682742119,0.3766440749,0.3870067894,0.4057393372,0.4340374768,0.4459944069,0.4734954238,0.4655241072,0.4866480529,0.4986050129,0.504583478,0.5025906563,0.4982064664,0.4998007119,0.5089676976,0.5053806305,0.5093662739,0.4842566848,0.4954164922,0.5069748759,0.5053806305,0.5189318657,0.5233160853,0.5548027158,0.55759269,0.5787166357,0.5787166357,0.5300916433,0.5077720284,0.5312873721,0.506177783,0.534475863,0.5089676976,0.5089676976,0.4970107675,0.4846552312,0.4882423282,0.4579513669,0.4778796434,0.5065762997,0.4806695879,0.5117576718,0.5878835917,0.6803507209,0.8138700724,1,0.6747708321,0,0.168593064,0.4324432015,0.5157433152,0.5037863851,0.4926265478,0.5057792068,0.5177361369,0.5005978346,0.5141490698,0.5109605193,0.5257074237,0.5300916433,0.5117576718,0.5312873721,0.5057792068,0.5173375607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.999296248,0.9985925555,1,0.9542575479,0.9071076512,0.8416607976,0.7923997045,0.7241379023,0.7009148598,0.6854327917,0.6368754506,0.5960590839,0.5904292464,0.5735397339,0.5728360415,0.5517241359,0.5334271789,0.5425756574,0.5256861448,0.5369458199,0.5643912554,0.578465879,0.5601689219,0.5650950074,0.5482054949,0.5552427769,0.5249823928,0.5559465289,0.5341308713,0.5179451108,0.5200563073,0.5700210929,0.6270232201,0.6425052881,0.6460239291,0.6657283306,0.6284306645,0.6622096896,0.60450387,0.611541152,0.5587614179,0.5545390844,0.5137227178,0.4736101329,0.4743138552,0.5038704872,0.4764250517,0.5038704872,0.4904996455,0.4912033677,0.5059816837,0.6439127326,0.6952850223,0.5432794094,0.5735397339,0.5524278879,0,0.03026038036,0.08163265139,0.2181562334,0.3750879765,0.5066854358,0.5327234268,0.5348346233,0.5425756574,0.5531315804,0.5390570164,0.5439831018,0.5707248449,0.5538353324,0.578465879,0.5742434859,0.5869106054,0.6333568096,0.6178747416,0.6481351256,0.6847290397,0.7135819793,0.7543982863,0.7860661745,0.8226600885,0.8761435747,0.8775510192,0.9169598818,0.9225897193,0.9225897193,0.8754398227,0.8395496011,0.7959183455,0.7361013293,0.6805067062,0.6678395271,0.6326530576,0.6143561006,0.585503161,0.5946516395,0.5700210929,0.5700210929,0.5763546824,0.5735397339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.3705357015,0.09821428359,0.2522321343,0.2477678508,0.1852678508,0.1104910746,0.09375,0.1071428582,0.09598214179,0.1026785746,0.08482142538,0.07924107462,0.08258928359,0.08816964179,0.09933035821,0.1049107164,0.1183035746,0.1361607164,0.1428571492,0.1584821492,0.1428571492,0.1517857164,0.1796875,0.203125,0.2511160672,0.2712053657,0.2991071343,0.3537946343,0.3984375,0.4553571343,0.4107142985,0.3705357015,0.34375,0.2790178657,0.2633928657,0.2109375,0.1997767836,0.2098214328,0.2064732164,0.2265625,0.2109375,0.2109375,0.2098214328,0.2388392836,0.2332589328,0.2243303508,0.21875,0.2165178508,0.2098214328,0.21875,0.1752232164,0.1685267836,0.2645089328,0.3571428657,0.4352678657,0.4375,0.522321403,0.5334821343,0.53125,0.5747767687,0.540178597,0.4363839328,0.2845982015,0.1975446492,0.1529017836,0.09821428359,0.07589285821,0.0859375,0.1049107164,0.1082589254,0.09933035821,0.3962053657,0.9732142687,0.0223214291,0.0479910709,0.1796875,0.09151785821,0.05915178731,0.03459821269,0.0301339291,0,0.0245535709,0.04352678731,0.0535714291,0.07254464179,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.703125,0.1962890625,0,0.10546875,0.29296875,0.3662109375,0.3857421875,0.4052734375,0.4140625,0.4267578125,0.4443359375,0.4345703125,0.4716796875,0.4892578125,0.4794921875,0.462890625,0.484375,0.51953125,0.529296875,0.5380859375,0.5703125,0.564453125,0.626953125,0.6357421875,0.6474609375,0.7041015625,0.734375,0.8076171875,0.83984375,0.8505859375,0.876953125,0.8720703125,0.8779296875,0.8330078125,0.734375,0.650390625,0.5654296875,0.5390625,0.4873046875,0.44140625,0.4287109375,0.3935546875,0.404296875,0.4287109375,0.421875,0.392578125,0.38671875,0.42578125,0.451171875,0.412109375,0.419921875,0.376953125,0.3974609375,0.421875,0.37890625,0.3974609375,0.3681640625,0.388671875,0.41015625,0.3935546875,0.37109375,0.3564453125,0.42578125,0.4677734375,0.517578125,0.5146484375,0.5224609375,0.5576171875,0.5,0.435546875,0.4033203125,0.390625,0.4072265625,0.3837890625,0.3798828125,0.37109375,0.3388671875,0.353515625,0.3916015625,0.3408203125,0.2734375,0.2587890625,0.40234375,0.755859375,0.953125,0.3544921875,0.1484375,0.0048828125,0.197265625,0.294921875,0.3544921875,0.376953125,0.400390625,0.419921875,0.3740234375,0.40234375,0.392578125,0.4619140625,0.47265625,0.4375,0.45703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.8642911315,0.1144806668,0,0.01364670228,0.077331312,0.2410917431,0.4033358693,0.4404852092,0.4723275304,0.5125094652,0.4495830238,0.6755117774,0.711144805,0.7346474528,0.7649734616,0.7687641978,0.8081880212,0.7952994704,0.7975739241,0.7869598269,0.7710386515,0.8165276647,0.7831690907,0.8097043037,0.8445792198,0.7740712762,0.7983320951,0.7854435444,0.7854435444,0.7839272022,0.746019721,0.7498104572,0.7551175356,0.7566338181,0.7566338181,0.6990144253,0.7179681659,0.7232751846,0.6739954352,0.6838514209,0.6747536063,0.6974980831,0.7164518833,0.7012888789,0.7407126427,0.7005307078,0.7543593645,0.7657316327,0.7869598269,0.752843082,0.7270659804,0.7733131051,0.7763457298,0.7505686283,0.738438189,0.7642152905,0.7733131051,0.7831690907,0.7604245543,0.7482941747,0.7338892817,0.7695223689,0.7573919892,0.7452615499,0.752843082,0.7217589021,0.7755875587,0.7619408369,0.762699008,0.7680060863,0.7672479153,0.8377558589,0.8195602894,0.8445792198,0.8658074141,0.9507202506,0.8877937794,0.90674752,0.899924159,0.8491281271,0.7877179384,0.7475360036,0.7202426195,0.636087954,0.6398786902,0.6095526814,0.6391205192,0.6209249496,0.6292645931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.7002022266,0.2896865606,0.0733063668,0.1193124354,0.1627907008,0.2032355964,0.2002022266,0.2027300298,0.2163801789,0.2178968638,0.2178968638,0.2138523757,0.2123356909,0.2244691551,0.2315470129,0.2467138469,0.2421638072,0.2330636978,0.2401415557,0.260363996,0.2724974751,0.269969672,0.2730030417,0.2866531909,0.2997977734,0.2977755368,0.3038422763,0.2841253877,0.2785642147,0.2810920179,0.2694641054,0.2558139563,0.2350859493,0.22598584,0.2118301243,0.2224469185,0.2168857455,0.2047522813,0.2027300298,0.2103134543,0.2087967694,0.1926188022,0.190090999,0.1961577386,0.2072800845,0.19969666,0.2007077783,0.1966632903,0.2047522813,0.2062689513,0.2128412575,0.2007077783,0.1830131412,0.2007077783,0.205257833,0.2315470129,0.245197162,0.2583417594,0.2669363022,0.264408499,0.2795753181,0.2704752386,0.245197162,0.265925169,0.2472194135,0.2214358002,0.1921132505,0.1946410537,0.1643073857,0.159757331,0.1577350795,0.1486349851,0.1390293241,0.1511627883,0.1471183002,0.08948432654,0,0.0273003038,0.3953488469,0.8827098012,0.7305359244,0.2967644036,0.01516683493,0.04701719061,0.1016177982,0.1572295278,0.1552072763,0.1526794732,0.1607684493,0.1632962525,0.1774519682,0.1754297316,0.184529826,0.1794742197,0.1921132505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
